r_size,coeff,TMR,FMR
3,2.0,0.9988155046358698,0.5714169015235061
3,1.0,0.7693910060041662,0.009026671568026794
3,0.5,0.020749091206143037,0.0
3,0.75,0.31074623207940205,0.00020422333864314013
3,0.875,0.5628803659682229,0.001388718702773353
3,0.8125,0.4363027406772046,0.00032675734182902424
3,0.84375,0.4991218396438345,0.0005718253482007924
3,0.859375,0.5314708164849079,0.0009802720254870727
3,0.8515625,0.5155005514030143,0.0007760486868439325
3,0.84765625,0.5072907731895601,0.0006126700159294204
3,0.845703125,0.503247151084426,0.0005718253482007924
3,0.8447265625,0.5010006943593514,0.0005718253482007924
3,0.84423828125,0.4999795776661357,0.0005718253482007924
3,0.844482421875,0.5005922476820651,0.0005718253482007924
3,0.8443603515625,0.5004288690111506,0.0005718253482007924
3,0.84429931640625,0.5001429563370502,0.0005718253482007924
3,0.844268798828125,0.5000612670015929,0.0005718253482007924
3,0.8442535400390625,0.5000612670015929,0.0005718253482007924
3,0.8442459106445312,0.5000612670015929,0.0005718253482007924
3,0.8442420959472656,0.5000204223338643,0.0005718253482007924
3,0.8442401885986328,0.4999795776661357,0.0005718253482007924
3,0.8442411422729492,0.5000204223338643,0.0005718253482007924
3,0.844240665435791,0.4999795776661357,0.0005718253482007924
3,0.8442409038543701,0.5000204223338643,0.0005718253482007924
3,0.8442407846450806,0.5000204223338643,0.0005718253482007924
3,0.8442407250404358,0.4999795776661357,0.0005718253482007924
3,0.8442407548427582,0.5000204223338643,0.0005718253482007924
3,0.844240739941597,0.4999795776661357,0.0005718253482007924
3,0.8442407473921776,0.4999795776661357,0.0005718253482007924
3,0.8442407511174679,0.4999795776661357,0.0005718253482007924
3,0.844240752980113,0.4999795776661357,0.0005718253482007924
3,0.8442407539114356,0.4999795776661357,0.0005718253482007924
3,0.8442407543770969,0.4999795776661357,0.0005718253482007924
3,0.8442407546099275,0.4999795776661357,0.0005718253482007924
3,0.8442407547263429,0.4999795776661357,0.0005718253482007924
3,0.8442407547845505,0.4999795776661357,0.0005718253482007924
3,0.8442407548136543,0.4999795776661357,0.0005718253482007924
3,0.8442407548282063,0.4999795776661357,0.0005718253482007924
3,0.8442407548354822,0.4999795776661357,0.0005718253482007924
3,0.8442407548391202,0.4999795776661357,0.0005718253482007924
3,0.8442407548409392,0.4999795776661357,0.0005718253482007924
3,0.8442407548418487,0.4999795776661357,0.0005718253482007924
3,0.8442407548423034,0.4999795776661357,0.0005718253482007924
3,0.8442407548425308,0.4999795776661357,0.0005718253482007924
3,0.8442407548426445,0.4999795776661357,0.0005718253482007924
3,0.8442407548427013,0.4999795776661357,0.0005718253482007924
3,0.8442407548427298,0.4999795776661357,0.0005718253482007924
3,0.844240754842744,0.4999795776661357,0.0005718253482007924
3,0.8442407548427511,0.4999795776661357,0.0005718253482007924
3,0.8442407548427546,0.4999795776661357,0.0005718253482007924
3,0.8442407548427564,0.4999795776661357,0.0005718253482007924
3,0.8442407548427573,0.4999795776661357,0.0005718253482007924
3,0.8442407548427577,0.4999795776661357,0.0005718253482007924
3,0.844240754842758,0.4999795776661357,0.0005718253482007924
3,0.8442407548427581,0.4999795776661357,0.0005718253482007924
3,2.0,0.9988155046358698,0.5714169015235061
3,1.0,0.7693910060041662,0.009026671568026794
3,0.5,0.020749091206143037,0.0
3,0.75,0.31074623207940205,0.00020422333864314013
3,0.875,0.5628803659682229,0.001388718702773353
3,0.9375,0.676183474247437,0.0036351754278478943
3,0.90625,0.621941755503819,0.0022464567250745416
3,0.921875,0.6491443042110853,0.002818282073275334
3,0.9296875,0.6621737532165176,0.003226728750561614
3,0.93359375,0.6680145407017114,0.0034309520892047544
3,0.931640625,0.664869501286607,0.0033492627537474984
3,0.9326171875,0.6662582199893804,0.0034309520892047544
3,0.93310546875,0.667075113343953,0.0034309520892047544
3,0.932861328125,0.6667483560021239,0.0034309520892047544
3,0.9327392578125,0.6664215986602949,0.0034309520892047544
3,0.93280029296875,0.6665032879957522,0.0034309520892047544
3,0.932830810546875,0.6665441326634808,0.0034309520892047544
3,0.9328460693359375,0.666625821998938,0.0034309520892047544
3,0.9328536987304688,0.6666666666666666,0.0034309520892047544
3,0.9328575134277344,0.6667075113343953,0.0034309520892047544
3,0.9328556060791016,0.6666666666666666,0.0034309520892047544
3,0.932856559753418,0.6666666666666666,0.0034309520892047544
3,0.9328570365905762,0.6666666666666666,0.0034309520892047544
3,0.9328572750091553,0.6667075113343953,0.0034309520892047544
3,0.9328571557998657,0.6666666666666666,0.0034309520892047544
3,0.9328572154045105,0.6666666666666666,0.0034309520892047544
3,0.9328572452068329,0.6667075113343953,0.0034309520892047544
3,0.9328572303056717,0.6666666666666666,0.0034309520892047544
3,0.9328572377562523,0.6666666666666666,0.0034309520892047544
3,0.9328572414815426,0.6666666666666666,0.0034309520892047544
3,0.9328572433441877,0.6666666666666666,0.0034309520892047544
3,0.9328572442755103,0.6666666666666666,0.0034309520892047544
3,0.9328572447411716,0.6666666666666666,0.0034309520892047544
3,0.9328572449740022,0.6666666666666666,0.0034309520892047544
3,0.9328572450904176,0.6666666666666666,0.0034309520892047544
3,0.9328572451486252,0.6666666666666666,0.0034309520892047544
3,0.932857245177729,0.6666666666666666,0.0034309520892047544
3,0.932857245192281,0.6666666666666666,0.0034309520892047544
3,0.9328572451995569,0.6666666666666666,0.0034309520892047544
3,0.9328572452031949,0.6666666666666666,0.0034309520892047544
3,0.9328572452050139,0.6666666666666666,0.0034309520892047544
3,0.9328572452059234,0.6666666666666666,0.0034309520892047544
3,0.9328572452063781,0.6666666666666666,0.0034309520892047544
3,0.9328572452066055,0.6666666666666666,0.0034309520892047544
3,0.9328572452067192,0.6666666666666666,0.0034309520892047544
3,0.932857245206776,0.6666666666666666,0.0034309520892047544
3,0.9328572452068045,0.6666666666666666,0.0034309520892047544
3,0.9328572452068187,0.6666666666666666,0.0034309520892047544
3,0.9328572452068258,0.6666666666666666,0.0034309520892047544
3,0.9328572452068293,0.6666666666666666,0.0034309520892047544
3,0.9328572452068311,0.6666666666666666,0.0034309520892047544
3,0.932857245206832,0.6666666666666666,0.0034309520892047544
3,0.9328572452068324,0.6666666666666666,0.0034309520892047544
3,0.9328572452068327,0.6666666666666666,0.0034309520892047544
3,0.9328572452068328,0.6666666666666666,0.0034309520892047544
3,2.0,0.9988155046358698,0.5714169015235061
3,1.0,0.7693910060041662,0.009026671568026794
3,1.5,0.9876240656782257,0.18294326675652495
3,1.25,0.9497202140260589,0.07458236327247478
3,1.125,0.8906588244904627,0.035698239594820894
3,1.0625,0.8378058244496182,0.01964628517747008
3,1.03125,0.8048850222603439,0.013764653024547645
3,1.015625,0.7874035044724911,0.011232283625372708
3,1.0234375,0.7969611567209901,0.012335089654045664
3,1.02734375,0.8014540701711391,0.013111138340889597
3,1.025390625,0.7990850794428788,0.01262100232814606
3,1.0263671875,0.8003921088101948,0.012906915002246456
3,1.02587890625,0.7997385941265368,0.012825225666789201
3,1.026123046875,0.8000653514683658,0.012866070334517829
3,1.0260009765625,0.7999428174651799,0.012825225666789201
3,1.02606201171875,0.7999836621329085,0.012825225666789201
3,1.026092529296875,0.8000653514683658,0.012825225666789201
3,1.0260772705078125,0.8000245068006372,0.012825225666789201
3,1.0260696411132812,0.8000245068006372,0.012825225666789201
3,1.0260658264160156,0.7999836621329085,0.012825225666789201
3,1.0260677337646484,0.7999836621329085,0.012825225666789201
3,1.0260686874389648,0.8000245068006372,0.012825225666789201
3,1.0260682106018066,0.8000245068006372,0.012825225666789201
3,1.0260679721832275,0.7999836621329085,0.012825225666789201
3,1.026068091392517,0.7999836621329085,0.012825225666789201
3,1.0260681509971619,0.8000245068006372,0.012825225666789201
3,1.0260681211948395,0.7999836621329085,0.012825225666789201
3,1.0260681360960007,0.7999836621329085,0.012825225666789201
3,1.0260681435465813,0.7999836621329085,0.012825225666789201
3,1.0260681472718716,0.7999836621329085,0.012825225666789201
3,1.0260681491345167,0.7999836621329085,0.012825225666789201
3,1.0260681500658393,0.7999836621329085,0.012825225666789201
3,1.0260681505315006,0.7999836621329085,0.012825225666789201
3,1.0260681507643312,0.7999836621329085,0.012825225666789201
3,1.0260681508807465,0.7999836621329085,0.012825225666789201
3,1.0260681509389542,0.7999836621329085,0.012825225666789201
3,1.026068150968058,0.7999836621329085,0.012825225666789201
3,1.02606815098261,0.7999836621329085,0.012825225666789201
3,1.026068150989886,0.7999836621329085,0.012825225666789201
3,1.0260681509935239,0.7999836621329085,0.012825225666789201
3,1.0260681509953429,0.7999836621329085,0.012825225666789201
3,1.0260681509962524,0.7999836621329085,0.012825225666789201
3,1.0260681509967071,0.7999836621329085,0.012825225666789201
3,1.0260681509969345,0.7999836621329085,0.012825225666789201
3,1.0260681509970482,0.7999836621329085,0.012825225666789201
3,1.026068150997105,0.7999836621329085,0.012825225666789201
3,1.0260681509971334,0.7999836621329085,0.012825225666789201
3,1.0260681509971477,0.7999836621329085,0.012825225666789201
3,1.0260681509971548,0.7999836621329085,0.012825225666789201
3,1.0260681509971583,0.7999836621329085,0.012825225666789201
3,1.02606815099716,0.7999836621329085,0.012825225666789201
3,1.026068150997161,0.7999836621329085,0.012825225666789201
3,1.0260681509971614,0.7999836621329085,0.012825225666789201
3,1.0260681509971616,0.7999836621329085,0.012825225666789201
3,2.0,0.9988155046358698,0.5714169015235061
3,1.0,0.7693910060041662,0.009026671568026794
3,1.5,0.9876240656782257,0.18294326675652495
3,1.25,0.9497202140260589,0.07458236327247478
3,1.125,0.8906588244904627,0.035698239594820894
3,1.0625,0.8378058244496182,0.01964628517747008
3,1.09375,0.8662337131887432,0.027651840052281176
3,1.078125,0.8521014581546379,0.02315892660213209
3,1.0859375,0.8587591389944043,0.025119470653106237
3,1.08203125,0.8559000122534003,0.02401666462443328
3,1.083984375,0.8574521096270882,0.02446595596944819
3,1.0830078125,0.8566352162725156,0.02422088796307642
3,1.08349609375,0.8572478862884451,0.024343421966262303
3,1.083251953125,0.8569619736143447,0.024302577298533676
3,1.0833740234375,0.8570845076175305,0.024302577298533676
3,1.08343505859375,0.8570845076175305,0.024302577298533676
3,1.083465576171875,0.8571661969529878,0.024343421966262303
3,1.0834503173828125,0.8571661969529878,0.024343421966262303
3,1.0834426879882812,0.8571661969529878,0.024343421966262303
3,1.0834388732910156,0.8570845076175305,0.024302577298533676
3,1.0834407806396484,0.8571253522852592,0.024302577298533676
3,1.0834417343139648,0.8571253522852592,0.024302577298533676
3,1.083442211151123,0.8571253522852592,0.024343421966262303
3,1.0834424495697021,0.8571253522852592,0.024343421966262303
3,1.0834425687789917,0.8571661969529878,0.024343421966262303
3,1.083442509174347,0.8571253522852592,0.024343421966262303
3,1.0834425389766693,0.8571661969529878,0.024343421966262303
3,1.0834425240755081,0.8571661969529878,0.024343421966262303
3,1.0834425166249275,0.8571661969529878,0.024343421966262303
3,1.0834425128996372,0.8571661969529878,0.024343421966262303
3,1.083442511036992,0.8571661969529878,0.024343421966262303
3,1.0834425101056695,0.8571661969529878,0.024343421966262303
3,1.0834425096400082,0.8571661969529878,0.024343421966262303
3,1.0834425094071776,0.8571661969529878,0.024343421966262303
3,1.0834425092907622,0.8571661969529878,0.024343421966262303
3,1.0834425092325546,0.8571661969529878,0.024343421966262303
3,1.0834425092034508,0.8571661969529878,0.024343421966262303
3,1.0834425091888988,0.8571661969529878,0.024343421966262303
3,1.0834425091816229,0.8571661969529878,0.024343421966262303
3,1.083442509177985,0.8571661969529878,0.024343421966262303
3,1.083442509176166,0.8571661969529878,0.024343421966262303
3,1.0834425091752564,0.8571661969529878,0.024343421966262303
3,1.0834425091748017,0.8571661969529878,0.024343421966262303
3,1.0834425091745743,0.8571661969529878,0.024343421966262303
3,1.0834425091744606,0.8571661969529878,0.024343421966262303
3,1.0834425091744038,0.8571661969529878,0.024343421966262303
3,1.0834425091743753,0.8571661969529878,0.024343421966262303
3,1.0834425091743611,0.8571661969529878,0.024343421966262303
3,1.083442509174354,0.8571661969529878,0.024343421966262303
3,1.0834425091743505,0.8571661969529878,0.024343421966262303
3,1.0834425091743487,0.8571661969529878,0.024343421966262303
3,1.0834425091743478,0.8571661969529878,0.024343421966262303
3,1.0834425091743474,0.8571661969529878,0.024343421966262303
3,1.0834425091743471,0.8571661969529878,0.024343421966262303
3,2.0,0.9988155046358698,0.5714169015235061
3,1.0,0.7693910060041662,0.009026671568026794
3,1.5,0.9876240656782257,0.18294326675652495
3,1.25,0.9497202140260589,0.07458236327247478
3,1.125,0.8906588244904627,0.035698239594820894
3,1.0625,0.8378058244496182,0.01964628517747008
3,1.09375,0.8662337131887432,0.027651840052281176
3,1.109375,0.8788547155168893,0.03194053016378712
3,1.1171875,0.8848588816729976,0.03414614222113303
3,1.12109375,0.8879222317526447,0.034717967569333825
3,1.123046875,0.8892701057876894,0.035044724911162846
3,1.1220703125,0.8886982804394886,0.03484050157251971
3,1.12255859375,0.8890658824490463,0.03500388024343422
3,1.122314453125,0.8888616591104032,0.034881346240248336
3,1.1224365234375,0.8889433484458604,0.03496303557570559
3,1.12237548828125,0.8888616591104032,0.03492219090797696
3,1.122406005859375,0.8889025037781317,0.03492219090797696
3,1.1223907470703125,0.8889025037781317,0.03492219090797696
3,1.1223831176757812,0.8889025037781317,0.03492219090797696
3,1.1223793029785156,0.8888616591104032,0.03492219090797696
3,1.1223812103271484,0.8889025037781317,0.03492219090797696
3,1.122380256652832,0.8888616591104032,0.03492219090797696
3,1.1223807334899902,0.8889025037781317,0.03492219090797696
3,1.1223804950714111,0.8889025037781317,0.03492219090797696
3,1.1223803758621216,0.8888616591104032,0.03492219090797696
3,1.1223804354667664,0.8889025037781317,0.03492219090797696
3,1.122380405664444,0.8888616591104032,0.03492219090797696
3,1.1223804205656052,0.8888616591104032,0.03492219090797696
3,1.1223804280161858,0.8888616591104032,0.03492219090797696
3,1.122380431741476,0.8888616591104032,0.03492219090797696
3,1.1223804336041212,0.8888616591104032,0.03492219090797696
3,1.1223804345354438,0.8888616591104032,0.03492219090797696
3,1.122380435001105,0.8888616591104032,0.03492219090797696
3,1.1223804352339357,0.8888616591104032,0.03492219090797696
3,1.122380435350351,0.8888616591104032,0.03492219090797696
3,1.1223804354085587,0.8888616591104032,0.03492219090797696
3,1.1223804354376625,0.8888616591104032,0.03492219090797696
3,1.1223804354522144,0.8888616591104032,0.03492219090797696
3,1.1223804354594904,0.8888616591104032,0.03492219090797696
3,1.1223804354631284,0.8888616591104032,0.03492219090797696
3,1.1223804354649474,0.8888616591104032,0.03492219090797696
3,1.1223804354658569,0.8888616591104032,0.03492219090797696
3,1.1223804354663116,0.8888616591104032,0.03492219090797696
3,1.122380435466539,0.8888616591104032,0.03492219090797696
3,1.1223804354666527,0.8888616591104032,0.03492219090797696
3,1.1223804354667095,0.8888616591104032,0.03492219090797696
3,1.122380435466738,0.8888616591104032,0.03492219090797696
3,1.1223804354667521,0.8888616591104032,0.03492219090797696
3,1.1223804354667593,0.8888616591104032,0.03492219090797696
3,1.1223804354667628,0.8888616591104032,0.03492219090797696
3,1.1223804354667646,0.8888616591104032,0.03492219090797696
3,1.1223804354667655,0.8888616591104032,0.03492219090797696
3,1.122380435466766,0.8888616591104032,0.03492219090797696
3,1.1223804354667661,0.8888616591104032,0.03492219090797696
3,2.0,0.9988155046358698,0.5714169015235061
3,1.0,0.7693910060041662,0.009026671568026794
3,1.5,0.9876240656782257,0.18294326675652495
3,1.25,0.9497202140260589,0.07458236327247478
3,1.125,0.8906588244904627,0.035698239594820894
3,1.1875,0.9263979087530123,0.05473185475636156
3,1.15625,0.9109586243515909,0.045460115181962996
3,1.140625,0.901278438099906,0.04031368704815586
3,1.1484375,0.9059755748886983,0.04264183310868766
3,1.15234375,0.9080178082751297,0.04411224114691827
3,1.154296875,0.909406526977903,0.0448882898337622
3,1.1533203125,0.9084262549524159,0.04443899848874729
3,1.15380859375,0.9088347016297023,0.0446023771596618
3,1.154052734375,0.9090797696360741,0.04480660049830495
3,1.1541748046875,0.9092023036392599,0.04480660049830495
3,1.15411376953125,0.9091614589715312,0.04480660049830495
3,1.154083251953125,0.9090797696360741,0.04480660049830495
3,1.1540985107421875,0.9090797696360741,0.04480660049830495
3,1.1541061401367188,0.9091206143038026,0.04480660049830495
3,1.1541023254394531,0.9091206143038026,0.04480660049830495
3,1.1541004180908203,0.9090797696360741,0.04480660049830495
3,1.1541013717651367,0.9090797696360741,0.04480660049830495
3,1.154101848602295,0.9090797696360741,0.04480660049830495
3,1.154102087020874,0.9091206143038026,0.04480660049830495
3,1.1541019678115845,0.9091206143038026,0.04480660049830495
3,1.1541019082069397,0.9090797696360741,0.04480660049830495
3,1.154101938009262,0.9091206143038026,0.04480660049830495
3,1.154101923108101,0.9091206143038026,0.04480660049830495
3,1.1541019156575203,0.9091206143038026,0.04480660049830495
3,1.15410191193223,0.9091206143038026,0.04480660049830495
3,1.1541019100695848,0.9091206143038026,0.04480660049830495
3,1.1541019091382623,0.9091206143038026,0.04480660049830495
3,1.154101908672601,0.9091206143038026,0.04480660049830495
3,1.1541019084397703,0.9091206143038026,0.04480660049830495
3,1.154101908323355,0.9091206143038026,0.04480660049830495
3,1.1541019082651474,0.9091206143038026,0.04480660049830495
3,1.1541019082360435,0.9091206143038026,0.04480660049830495
3,1.1541019082214916,0.9091206143038026,0.04480660049830495
3,1.1541019082142157,0.9091206143038026,0.04480660049830495
3,1.1541019082105777,0.9091206143038026,0.04480660049830495
3,1.1541019082087587,0.9091206143038026,0.04480660049830495
3,1.1541019082078492,0.9091206143038026,0.04480660049830495
3,1.1541019082073944,0.9091206143038026,0.04480660049830495
3,1.154101908207167,0.9091206143038026,0.04480660049830495
3,1.1541019082070534,0.9091206143038026,0.04480660049830495
3,1.1541019082069965,0.9091206143038026,0.04480660049830495
3,1.1541019082069681,0.9091206143038026,0.04480660049830495
3,1.154101908206954,0.9091206143038026,0.04480660049830495
3,1.1541019082069468,0.9091206143038026,0.04480660049830495
3,1.1541019082069432,0.9091206143038026,0.04480660049830495
3,1.1541019082069415,0.9091206143038026,0.04480660049830495
3,1.1541019082069406,0.9091206143038026,0.04480660049830495
3,1.1541019082069401,0.9091206143038026,0.04480660049830495
3,1.15410190820694,0.9091206143038026,0.04480660049830495
3,2.0,0.9988155046358698,0.5714169015235061
3,3.0,1.0,0.9714087325899604
3,3.5,1.0,0.9956704652207654
3,3.75,1.0,0.9984887472940408
3,3.875,1.0,0.9989788833067843
3,3.9375,1.0,0.9990605726422416
3,3.96875,1.0,0.9991422619776988
3,3.984375,1.0,0.9992647959808847
3,3.9921875,1.0,0.9993056406486133
3,3.99609375,1.0,0.999346485316342
3,3.998046875,1.0,0.999346485316342
3,3.9990234375,1.0,0.999346485316342
3,3.99951171875,1.0,0.999346485316342
3,3.999755859375,1.0,0.999346485316342
3,3.9998779296875,1.0,0.999346485316342
3,3.99993896484375,1.0,0.999346485316342
3,3.999969482421875,1.0,0.999346485316342
3,3.9999847412109375,1.0,0.999346485316342
3,3.9999923706054688,1.0,0.999346485316342
3,3.9999961853027344,1.0,0.999346485316342
3,3.999998092651367,1.0,0.999346485316342
3,3.9999990463256836,1.0,0.999346485316342
3,3.999999523162842,1.0,0.999346485316342
3,3.999999761581421,1.0,0.999346485316342
3,3.9999998807907104,1.0,0.999346485316342
3,3.9999999403953552,1.0,0.999346485316342
3,3.9999999701976776,1.0,0.999346485316342
3,3.999999985098839,1.0,0.999346485316342
3,3.9999999925494194,1.0,0.999346485316342
3,3.9999999962747097,1.0,0.999346485316342
3,3.999999998137355,1.0,0.999346485316342
3,3.9999999990686774,1.0,0.999346485316342
3,3.9999999995343387,1.0,0.999346485316342
3,3.9999999997671694,1.0,0.999346485316342
3,3.9999999998835847,1.0,0.999346485316342
3,3.9999999999417923,1.0,0.999346485316342
3,3.999999999970896,1.0,0.999346485316342
3,3.999999999985448,1.0,0.999346485316342
3,3.999999999992724,1.0,0.999346485316342
3,3.999999999996362,1.0,0.999346485316342
3,3.999999999998181,1.0,0.999346485316342
3,3.9999999999990905,1.0,0.999346485316342
3,3.9999999999995453,1.0,0.999346485316342
3,3.9999999999997726,1.0,0.999346485316342
3,3.9999999999998863,1.0,0.999346485316342
3,3.999999999999943,1.0,0.999346485316342
3,3.9999999999999716,1.0,0.999346485316342
3,3.999999999999986,1.0,0.999346485316342
3,3.999999999999993,1.0,0.999346485316342
3,3.9999999999999964,1.0,0.999346485316342
3,3.9999999999999982,1.0,0.999346485316342
3,3.999999999999999,1.0,0.999346485316342
3,3.9999999999999996,1.0,0.999346485316342
3,4.0,1.0,0.999346485316342
4,2.0,0.9985560020090407,0.5594236564540432
4,1.0,0.7668257157207433,0.00803616273229533
4,0.5,0.020655449522852837,0.0
4,0.75,0.3056880964339528,0.00012556504269211453
4,0.875,0.5592980914113511,0.0009103465595178302
4,0.8125,0.4347375690607735,0.00028252134605725765
4,0.84375,0.498932697137117,0.0005650426921145153
4,0.859375,0.5300414364640884,0.0007219989954796585
4,0.8515625,0.5143144148669011,0.0005964339527875439
4,0.84765625,0.5062154696132597,0.0005964339527875439
4,0.845703125,0.5025740833751884,0.0005964339527875439
4,0.8447265625,0.5007533902561527,0.0005650426921145153
4,0.84423828125,0.4998116524359618,0.0005650426921145153
4,0.844482421875,0.5001883475640382,0.0005650426921145153
4,0.8443603515625,0.500031391260673,0.0005650426921145153
4,0.84429931640625,0.4999058262179809,0.0005650426921145153
4,0.844329833984375,0.5,0.0005650426921145153
4,0.8443450927734375,0.5,0.0005650426921145153
4,0.8443527221679688,0.5,0.0005650426921145153
4,0.8443565368652344,0.5,0.0005650426921145153
4,0.8443584442138672,0.500031391260673,0.0005650426921145153
4,0.8443574905395508,0.500031391260673,0.0005650426921145153
4,0.8443570137023926,0.500031391260673,0.0005650426921145153
4,0.8443567752838135,0.500031391260673,0.0005650426921145153
4,0.8443566560745239,0.500031391260673,0.0005650426921145153
4,0.8443565964698792,0.5,0.0005650426921145153
4,0.8443566262722015,0.500031391260673,0.0005650426921145153
