coeff,TMR,FMR
5.0,1.0,0.9999373040752351
2.5,1.0,0.9993730407523511
1.25,1.0,0.9524137931034483
0.625,0.9973040752351097,0.5289655172413793
0.3125,0.893166144200627,0.021065830721003136
0.15625,0.1135423197492163,0.0
0.078125,0.002006269592476489,0.0
0.1171875,0.02877742946708464,0.0
0.13671875,0.061191222570532916,0.0
0.126953125,0.04326018808777429,0.0
0.1318359375,0.05115987460815047,0.0
0.12939453125,0.0477115987460815,0.0
0.130615234375,0.04971786833855799,0.0
0.1312255859375,0.05047021943573668,0.0
0.13092041015625,0.050156739811912224,0.0
0.130767822265625,0.049905956112852666,0.0
0.146484375,0.08275862068965517,0.0
0.1513671875,0.09717868338557993,0.0
0.15380859375,0.10564263322884013,0.0
0.152587890625,0.10137931034482758,0.0
0.1519775390625,0.09912225705329153,0.0
0.15228271484375,0.10025078369905956,0.0
0.152130126953125,0.09987460815047022,0.0
0.234375,0.5181191222570533,0.00018808777429467084
0.1953125,0.2844514106583072,0.0
0.17578125,0.18815047021943573,0.0
0.166015625,0.14689655172413793,0.0
0.1708984375,0.16758620689655174,0.0
0.16845703125,0.1568025078369906,0.0
0.167236328125,0.15153605015673982,0.0
0.1666259765625,0.14946708463949843,0.0
0.16693115234375,0.1503448275862069,0.0
0.166778564453125,0.15003134796238243,0.0
0.185546875,0.23523510971786835,0.0
0.1806640625,0.21078369905956112,0.0
0.17822265625,0.1986833855799373,0.0
0.179443359375,0.20413793103448277,0.0
0.1788330078125,0.20169278996865203,0.0
0.17852783203125,0.20018808777429467,0.0
0.178375244140625,0.1993103448275862,0.0
0.1904296875,0.2594984326018809,0.0
0.18798828125,0.24620689655172415,0.0
0.189208984375,0.2524137931034483,0.0
0.1885986328125,0.24909090909090909,0.0
0.18890380859375,0.25084639498432604,0.0
0.188751220703125,0.25003134796238247,0.0
0.21484375,0.39567398119122255,0.0
0.205078125,0.33561128526645767,0.0
0.2001953125,0.3094043887147335,0.0
0.19775390625,0.29661442006269595,0.0
0.198974609375,0.3026332288401254,0.0
0.1983642578125,0.299435736677116,0.0
0.19866943359375,0.30087774294670844,0.0
0.198516845703125,0.3,0.0
0.2099609375,0.36420062695924765,0.0
0.20751953125,0.3496551724137931,0.0
0.208740234375,0.35705329153605014,0.0
0.2081298828125,0.3536677115987461,0.0
0.20782470703125,0.35141065830721,0.0
0.207672119140625,0.3505329153605016,0.0
0.224609375,0.4566144200626959,0.00012539184952978057
0.2197265625,0.4236990595611285,6.269592476489028e-05
0.21728515625,0.410282131661442,6.269592476489028e-05
0.216064453125,0.40206896551724136,6.269592476489028e-05
0.2154541015625,0.3993103448275862,0.0
0.21575927734375,0.4008150470219436,6.269592476489028e-05
0.215606689453125,0.39981191222570533,0.0
0.22216796875,0.4393730407523511,6.269592476489028e-05
0.223388671875,0.4478369905956113,6.269592476489028e-05
0.2239990234375,0.45191222570532913,6.269592476489028e-05
0.22369384765625,0.4498432601880878,6.269592476489028e-05
0.223846435546875,0.45072100313479624,6.269592476489028e-05
0.2294921875,0.48683385579937305,0.00012539184952978057
0.23193359375,0.5020062695924765,0.00018808777429467084
0.230712890625,0.49448275862068963,0.00018808777429467084
0.2313232421875,0.49786833855799373,0.00018808777429467084
0.23162841796875,0.499435736677116,0.00018808777429467084
0.231781005859375,0.5005642633228841,0.00018808777429467084
0.2734375,0.7476489028213166,0.005579937304075235
0.25390625,0.6367398119122257,0.0012539184952978057
0.244140625,0.5789341692789969,0.0005642633228840126
0.2392578125,0.5482131661442007,0.0003761755485893417
0.24169921875,0.5625705329153605,0.0005642633228840126
0.240478515625,0.5557993730407523,0.00043887147335423197
0.2398681640625,0.5521003134796238,0.0003761755485893417
0.23956298828125,0.5504702194357367,0.0003761755485893417
0.239410400390625,0.5495924764890282,0.0003761755485893417
0.2490234375,0.6081504702194357,0.0008777429467084639
0.24658203125,0.5937931034482758,0.000689655172413793
0.247802734375,0.6016300940438871,0.0008150470219435736
0.2471923828125,0.5974921630094044,0.0007523510971786833
0.24749755859375,0.5991849529780564,0.0008150470219435736
0.247650146484375,0.6,0.0008150470219435736
0.263671875,0.6949216300940438,0.0030721003134796237
0.2587890625,0.6657680250783699,0.0017554858934169279
0.25634765625,0.6526645768025079,0.0015047021943573667
0.255126953125,0.6453291536050156,0.0014420062695924764
0.2557373046875,0.6492163009404389,0.0015047021943573667
0.25604248046875,0.6506583072100314,0.0015047021943573667
0.255889892578125,0.6499686520376176,0.0015047021943573667
0.2685546875,0.7220689655172414,0.004137931034482759
0.26611328125,0.7079623824451411,0.003322884012539185
0.264892578125,0.7021943573667712,0.003134796238244514
0.2642822265625,0.6984326018808777,0.0030721003134796237
0.26458740234375,0.7,0.003134796238244514
0.264739990234375,0.7015047021943573,0.003134796238244514
0.29296875,0.8317868338557993,0.011974921630094044
0.283203125,0.7927899686520377,0.009278996865203762
0.2783203125,0.7695297805642634,0.007398119122257053
0.27587890625,0.759435736677116,0.006457680250783699
0.274658203125,0.7531034482758621,0.006144200626959247
0.2740478515625,0.7501567398119122,0.0059561128526645765
0.27374267578125,0.7487774294670846,0.005768025078369906
0.273895263671875,0.7492789968652037,0.005830721003134796
0.2880859375,0.8123510971786834,0.010282131661442007
0.28564453125,0.8030094043887147,0.009717868338557993
0.284423828125,0.7984326018808777,0.009592476489028213
0.2850341796875,0.8006896551724138,0.009655172413793104
0.28472900390625,0.7994984326018809,0.009655172413793104
0.284881591796875,0.7999373040752351,0.009655172413793104
0.302734375,0.8656426332288402,0.01592476489028213
0.2978515625,0.8489655172413794,0.013793103448275862
0.30029296875,0.857680250783699,0.014858934169278996
0.299072265625,0.8537304075235109,0.014231974921630095
0.2984619140625,0.8511598746081505,0.014043887147335423
0.29815673828125,0.8499686520376175,0.013981191222570534
0.298309326171875,0.8507210031347963,0.014043887147335423
0.46875,0.9905329153605016,0.2555485893416928
0.390625,0.9749843260188088,0.10890282131661443
0.3515625,0.9534169278996866,0.05360501567398119
0.33203125,0.9294670846394985,0.034482758620689655
0.322265625,0.9145454545454546,0.02702194357366771
0.3173828125,0.904576802507837,0.02457680250783699
0.31494140625,0.8991222570532915,0.02263322884012539
0.316162109375,0.9021943573667711,0.023636363636363636
0.3155517578125,0.9006896551724138,0.023009404388714735
0.31524658203125,0.8996865203761756,0.022946708463949844
0.315399169921875,0.9000626959247648,0.022946708463949844
0.341796875,0.9433228840125392,0.042946708463949844
0.3466796875,0.9477115987460815,0.04727272727272727
0.34912109375,0.9509717868338557,0.05053291536050157
0.347900390625,0.9490282131661442,0.04896551724137931
0.3485107421875,0.9499059561128527,0.04971786833855799
0.34881591796875,0.9505329153605016,0.05040752351097179
0.348663330078125,0.9501567398119122,0.04996865203761756
7.5,1.0,1.0
8.75,1.0,1.0
9.375,1.0,1.0
9.6875,1.0,1.0
9.84375,1.0,1.0
9.921875,1.0,1.0
9.9609375,1.0,1.0
9.98046875,1.0,1.0
9.990234375,1.0,1.0
9.9951171875,1.0,1.0
9.99755859375,1.0,1.0
9.998779296875,1.0,1.0
9.9993896484375,1.0,1.0
9.99969482421875,1.0,1.0
9.999847412109375,1.0,1.0
