coeff,TMR,FMR
0.36162902414798737,0.009968652037617555,0.0
0.4060835987329483,0.02,0.0
0.4371405392885208,0.029968652037617553,0.0
0.4619569033384323,0.04006269592476489,0.0
0.48104529082775116,0.05003134796238245,0.0
0.4991253763437271,0.06,0.0
0.5144695937633514,0.07003134796238245,0.0
0.5299733579158783,0.08006269592476489,0.0
0.5439833700656891,0.08996865203761756,0.0
0.5571140348911285,0.1,0.0
0.5706103146076202,0.10996865203761755,0.0
0.5827678740024567,0.12,0.0
0.5938818752765656,0.12996865203761757,0.0
0.603661447763443,0.14,0.0
0.6132115423679352,0.14996865203761756,0.0
0.6225536167621613,0.16,0.0
0.6306287348270416,0.16996865203761755,0.0
0.6382602751255035,0.18,0.0
0.6461906731128693,0.18996865203761756,0.0
0.6545406877994537,0.2,0.0
0.6622073948383331,0.20996865203761755,0.0
0.6699806153774261,0.22006269592476488,0.0
0.6775581538677216,0.23003134796238245,0.0
0.6850303113460541,0.2400626959247649,0.0
0.6916128098964691,0.25003134796238247,0.0
0.6989547908306122,0.2600626959247649,0.0
0.7054369151592255,0.27003134796238243,0.0
0.7117851674556732,0.2800626959247649,0.0
0.7182717621326447,0.28996865203761757,0.0
0.7240078747272491,0.3,0.0
0.7298720180988312,0.30996865203761753,0.0
0.7365533411502838,0.32,0.0
0.7433862388134003,0.3300313479623824,0.0
0.7488380968570709,0.34,0.0
0.7551785409450531,0.35003134796238244,0.0
0.7612321078777313,0.36006269592476486,0.0
0.7682992517948151,0.36996865203761753,0.0
0.7742156684398651,0.3800626959247649,0.0
0.7797684371471405,0.3900313479623824,0.0
0.7848761975765228,0.4000626959247649,0.0
0.791522353887558,0.41003134796238244,0.0
0.7980568706989288,0.42,0.0
0.8040331304073334,0.43003134796238246,0.0
0.8099760711193085,0.4400626959247649,0.0
0.8152772486209869,0.44996865203761754,0.0
0.82113316655159,0.46,0.0
0.8261829316616058,0.47003134796238244,0.0
0.8309207260608673,0.48,0.0
0.8369835913181305,0.4899686520376176,0.0
0.8427111208438873,0.5,0.0
0.8490011394023895,0.5100313479623825,0.0
0.8543318212032318,0.5200626959247648,0.0
0.8601605594158173,0.5300313479623825,0.0
0.8657937943935394,0.5400626959247649,6.269592476489028e-05
0.8713155686855316,0.5500313479623824,6.269592476489028e-05
0.8778742849826813,0.56,6.269592476489028e-05
0.8836489617824554,0.5700313479623824,6.269592476489028e-05
0.8890645802021027,0.58,6.269592476489028e-05
0.8944043219089508,0.5899686520376175,6.269592476489028e-05
0.9001534879207611,0.6000626959247649,6.269592476489028e-05
0.9054141938686371,0.6100313479623825,6.269592476489028e-05
0.9101980626583099,0.6200626959247649,6.269592476489028e-05
0.9153412282466888,0.6300313479623825,0.00025078369905956113
0.9210141003131866,0.64,0.00031347962382445143
0.9259403645992279,0.6500313479623825,0.00031347962382445143
0.9312780797481537,0.6600626959247649,0.0003761755485893417
0.9373073875904083,0.6699686520376176,0.0005015673981191223
0.9426862895488739,0.6800626959247649,0.0006269592476489029
0.9487628042697906,0.6899686520376176,0.0006269592476489029
0.9541909396648407,0.7000626959247649,0.000689655172413793
0.9614085257053375,0.7099059561128527,0.0007523510971786833
0.9682607352733612,0.7200626959247649,0.0010031347962382445
0.9735916554927826,0.7300313479623824,0.0011912225705329154
0.9800751507282257,0.74,0.001567398119122257
0.9864906370639801,0.7499686520376175,0.0020689655172413794
0.9928203523159027,0.7600626959247649,0.002382445141065831
0.9990787208080292,0.7700313479623825,0.002633228840125392
1.0043867230415344,0.78,0.0028213166144200625
1.010639250278473,0.7899686520376176,0.003134796238244514
1.0177474617958069,0.8,0.003761755485893417
1.0245140194892883,0.8099686520376176,0.0040752351097178684
1.03227299451828,0.8200626959247649,0.004764890282131662
1.0406952500343323,0.8299686520376176,0.005015673981191223
1.0477306246757507,0.8400626959247649,0.005893416927899686
1.055927574634552,0.8499686520376175,0.00677115987460815
1.0651481747627258,0.86,0.007586206896551724
1.0754755139350891,0.8699686520376175,0.008589341692789968
1.0860524773597717,0.88,0.009717868338557993
1.0994845032691956,0.8899686520376175,0.011347962382445141
1.11367529630661,0.9000626959247648,0.014043887147335423
1.12989741563797,0.9099686520376176,0.01617554858934169
1.14854496717453,0.9200626959247649,0.02006269592476489
1.1683905720710754,0.9299686520376176,0.025266457680250785
1.1920742392539978,0.9400626959247649,0.03090909090909091
1.2221501469612122,0.9499686520376176,0.036112852664576804
1.2673394083976746,0.9600626959247649,0.045454545454545456
1.3294214606285095,0.9700313479623824,0.06507836990595611
1.4165064692497253,0.9800626959247649,0.09949843260188088
1.632121741771698,0.9900313479623825,0.20752351097178684
2.0,0.9959247648902821,0.4063949843260188
2.0,0.9959247648902821,0.4063949843260188
